episode,n_steps,duration_s,team_total_reward,team_reward_per_step,agent_0_total,agent_1_total,agent_2_total,agent_3_total
102,500,0.0,5.0,0.01,1.0,0.5,3.0,0.5
103,500,0.0,9.5,0.019,3.0,4.0,1.0,1.5
104,500,0.0,6.5,0.013,2.0,1.5,1.0,2.0
105,500,0.0,10.0,0.02,2.5,1.5,2.0,4.0
106,500,0.0,7.5,0.015,2.0,1.0,2.0,2.5
107,500,0.0,11.0,0.022,0.5,0.5,6.0,4.0
108,500,0.0,9.0,0.018,4.0,2.0,2.0,1.0
109,500,0.0,4.5,0.009,0.5,1.5,2.0,0.5
110,500,0.0,9.0,0.018,1.5,2.0,2.5,3.0
111,500,0.0,10.5,0.021,3.0,2.5,3.5,1.5
112,500,0.0,8.5,0.017,1.5,3.0,0.5,3.5
113,500,0.0,9.0,0.018,1.5,4.5,1.5,1.5
114,500,0.0,6.0,0.012,0.5,0.5,4.5,0.5
115,500,0.0,7.5,0.015,1.0,3.0,2.0,1.5
116,500,0.0,9.5,0.019,1.0,3.5,0.5,4.5
117,500,0.0,7.0,0.014,0.5,1.0,2.5,3.0
118,500,0.0,6.5,0.013,1.5,3.5,0.5,1.0
119,500,0.0,8.0,0.016,1.5,0.5,3.5,2.5
120,500,0.0,5.0,0.01,2.5,1.5,0.5,0.5
121,500,0.0,8.0,0.016,2.0,3.0,0.5,2.5
122,500,0.0,10.0,0.02,3.0,2.5,0.5,4.0
123,500,0.0,9.0,0.018,3.0,2.0,3.0,1.0
124,500,0.0,5.5,0.011,1.0,2.0,1.5,1.0
125,500,0.0,12.0,0.024,2.0,2.0,4.0,4.0
126,500,0.0,5.0,0.01,1.0,0.5,3.0,0.5
127,500,0.0,13.5,0.027,2.5,3.0,4.0,4.0
128,500,0.0,8.0,0.016,4.0,2.5,1.0,0.5
129,500,0.0,7.0,0.014,1.0,3.5,1.0,1.5
130,500,0.0,9.5,0.019,1.5,1.5,4.5,2.0
131,500,0.0,8.5,0.017,2.0,1.5,3.0,2.0
132,500,0.0,10.0,0.02,3.0,2.5,2.5,2.0
133,500,0.0,9.5,0.019,1.0,3.5,4.0,1.0
134,500,0.0,6.0,0.012,1.5,3.0,1.0,0.5
135,500,0.0,5.5,0.011,1.0,1.5,1.5,1.5
136,500,0.0,6.0,0.012,0.5,3.0,1.5,1.0
137,500,0.0,11.5,0.023,0.5,2.0,3.5,5.5
138,500,0.0,8.5,0.017,0.5,4.5,1.5,2.0
139,500,0.0,4.0,0.008,1.5,1.0,1.0,0.5
140,500,0.0,10.0,0.02,2.5,5.0,0.5,2.0
141,500,0.0,7.5,0.015,1.0,4.5,1.5,0.5
142,500,0.0,11.5,0.023,6.0,1.0,1.0,3.5
143,500,0.0,8.0,0.016,1.5,2.5,3.0,1.0
144,500,0.0,11.0,0.022,2.5,4.5,2.5,1.5
145,500,0.0,6.0,0.012,1.0,1.0,2.0,2.0
146,500,0.0,7.5,0.015,4.0,0.5,0.5,2.5
147,500,0.0,12.0,0.024,1.0,4.5,1.0,5.5
148,500,0.0,11.5,0.023,2.5,2.0,4.0,3.0
149,500,0.0,8.5,0.017,1.5,3.5,2.5,1.0
150,500,0.0,5.0,0.01,2.0,2.0,0.5,0.5
151,500,0.0,6.0,0.012,0.5,1.0,2.5,2.0
152,500,0.0,8.5,0.017,4.0,0.0,0.5,4.0
153,500,0.0,10.5,0.021,2.5,3.5,1.0,3.5
154,500,0.0,12.0,0.024,1.0,3.0,4.0,4.0
155,500,0.0,6.0,0.012,1.0,1.5,0.5,3.0
156,500,0.0,10.5,0.021,2.5,2.0,0.5,5.5
157,500,0.0,7.0,0.014,0.5,2.5,3.5,0.5
158,500,0.0,5.5,0.011,1.5,1.0,1.0,2.0
159,500,0.0,7.5,0.015,2.5,1.5,2.0,1.5
160,500,0.0,13.0,0.026,6.5,1.0,1.5,4.0
161,500,0.0,7.0,0.014,1.5,2.0,3.0,0.5
162,500,0.0,7.5,0.015,3.5,1.0,1.0,2.0
163,500,0.0,9.5,0.019,3.5,2.0,2.0,2.0
164,500,0.0,11.5,0.023,4.0,3.0,3.0,1.5
165,500,0.0,5.5,0.011,1.5,1.0,2.5,0.5
166,500,0.0,12.0,0.024,5.0,2.5,1.0,3.5
167,500,0.0,9.0,0.018,2.5,2.0,1.5,3.0
168,500,0.0,5.0,0.01,0.5,2.0,1.5,1.0
169,500,0.0,8.5,0.017,3.0,1.0,3.0,1.5
170,500,0.0,4.0,0.008,1.0,2.0,0.5,0.5
171,500,0.0,8.5,0.017,2.5,3.5,1.5,1.0
172,500,0.0,5.0,0.01,1.5,2.0,0.5,1.0
173,500,0.0,13.5,0.027,5.0,5.5,1.0,2.0
174,500,0.0,10.5,0.021,4.0,4.0,1.5,1.0
175,500,0.0,8.5,0.017,2.0,3.0,1.5,2.0
176,500,0.0,9.0,0.018,1.5,3.5,3.0,1.0
177,500,0.0,11.0,0.022,4.0,2.5,4.0,0.5
178,500,0.0,11.0,0.022,1.5,2.0,5.5,2.0
179,500,0.0,8.5,0.017,0.5,0.5,1.0,6.5
180,500,0.0,5.5,0.011,2.5,0.5,0.5,2.0
181,500,0.0,11.5,0.023,3.0,4.0,3.0,1.5
182,500,0.0,7.5,0.015,1.5,3.0,2.5,0.5
183,500,0.0,10.0,0.02,0.5,0.5,3.0,6.0
184,500,0.0,10.5,0.021,1.5,3.0,3.5,2.5
185,500,0.0,9.0,0.018,3.0,1.0,2.5,2.5
186,500,0.0,10.5,0.021,1.0,5.5,1.5,2.5
187,500,0.0,9.5,0.019,2.0,3.0,1.5,3.0
188,500,0.0,5.5,0.011,1.5,1.0,1.5,1.5
189,500,0.0,9.0,0.018,1.0,1.0,3.5,3.5
190,500,0.0,8.0,0.016,1.5,1.5,0.5,4.5
191,500,0.0,7.5,0.015,2.0,2.5,1.0,2.0
192,500,0.0,10.5,0.021,2.0,5.0,2.0,1.5
193,500,0.0,13.5,0.027,4.0,3.5,4.0,2.0
194,500,0.0,5.5,0.011,1.0,1.0,2.0,1.5
195,500,0.0,7.5,0.015,1.0,3.0,1.5,2.0
196,500,0.0,10.5,0.021,1.0,2.0,1.0,6.5
197,500,0.0,8.0,0.016,2.0,1.0,3.0,2.0
198,500,0.0,12.5,0.025,2.5,5.0,3.0,2.0
199,500,0.0,5.0,0.01,1.0,1.5,1.0,1.5
200,500,0.0,4.0,0.008,0.5,1.5,1.5,0.5
201,500,0.0,14.0,0.028,3.0,4.5,1.0,5.5
202,500,0.0,4.5,0.009,0.5,1.5,1.5,1.0
203,500,0.0,9.5,0.019,2.5,3.5,0.5,3.0
204,500,0.0,10.5,0.021,1.5,4.0,3.0,2.0
205,500,0.0,11.0,0.022,2.0,2.0,5.5,1.5
206,500,0.0,4.5,0.009,2.0,1.0,0.5,1.0
207,500,0.0,13.5,0.027,3.0,3.0,1.5,6.0
208,500,0.0,11.0,0.022,3.5,4.0,1.0,2.5
209,500,0.0,7.0,0.014,0.5,3.0,2.0,1.5
210,500,0.0,7.5,0.015,3.0,3.0,0.5,1.0
211,500,0.0,6.5,0.013,1.5,0.5,3.0,1.5
212,500,0.0,15.5,0.031,2.5,4.5,6.5,2.0
213,500,0.0,7.0,0.014,0.5,2.0,1.0,3.5
214,500,0.0,9.0,0.018,2.0,1.5,1.0,4.5
215,500,0.0,12.0,0.024,7.5,0.5,3.0,1.0
216,500,0.0,10.0,0.02,0.5,3.5,2.5,3.5
217,500,0.0,5.0,0.01,1.5,0.5,0.5,2.5
218,500,0.0,7.0,0.014,4.0,0.5,1.5,1.0
219,500,0.0,6.0,0.012,1.5,1.0,1.5,2.0
220,500,0.0,7.0,0.014,0.5,3.5,1.5,1.5
221,500,0.0,8.5,0.017,3.0,1.0,1.0,3.5
222,500,0.0,8.0,0.016,0.5,1.5,1.0,5.0
223,500,0.0,7.5,0.015,1.5,2.0,2.0,2.0
224,500,0.0,7.5,0.015,3.0,1.0,0.5,3.0
225,500,0.0,8.5,0.017,3.5,0.5,1.5,3.0
226,500,0.0,7.0,0.014,1.5,1.5,0.5,3.5
227,500,0.0,7.0,0.014,0.5,4.0,1.0,1.5
228,500,0.0,9.5,0.019,0.5,1.5,3.0,4.5
229,500,0.0,17.0,0.034,7.0,3.5,3.5,3.0
230,500,0.0,7.5,0.015,1.0,1.0,2.0,3.5
231,500,0.0,11.0,0.022,2.5,0.5,3.5,4.5
232,500,0.0,8.5,0.017,1.0,2.0,4.0,1.5
233,500,0.0,7.5,0.015,0.5,1.5,3.0,2.5
234,500,0.0,15.0,0.03,6.0,3.0,4.0,2.0
235,500,0.0,8.5,0.017,5.0,1.5,0.5,1.5
236,500,0.0,11.0,0.022,2.0,3.5,4.5,1.0
237,500,0.0,10.0,0.02,0.5,1.5,3.5,4.5
238,500,0.0,7.0,0.014,2.5,1.5,2.0,1.0
239,500,0.0,9.0,0.018,1.5,2.0,3.0,2.5
240,500,0.0,15.0,0.03,1.5,4.5,3.5,5.5
241,500,0.0,3.5,0.007,0.5,0.5,1.5,1.0
242,500,0.0,7.5,0.015,0.5,4.5,1.0,1.5
243,500,0.0,7.5,0.015,2.5,1.5,3.0,0.5
244,500,0.0,8.0,0.016,0.5,3.0,2.0,2.5
245,500,0.0,7.5,0.015,3.0,0.5,2.0,2.0
246,500,0.0,6.0,0.012,1.5,1.0,2.0,1.5
247,500,0.0,8.5,0.017,1.5,1.5,3.5,2.0
248,500,0.0,7.5,0.015,2.5,2.5,1.0,1.5
249,500,0.0,10.5,0.021,1.5,2.0,2.0,5.0
250,500,0.0,8.5,0.017,1.5,2.0,2.0,3.0
251,500,0.0,7.0,0.014,3.0,0.5,1.5,2.0
252,500,0.0,12.0,0.024,1.5,3.0,4.5,3.0
253,500,0.0,8.0,0.016,1.5,1.0,4.5,1.0
254,500,0.0,9.0,0.018,1.0,3.5,2.0,2.5
255,500,0.0,9.0,0.018,1.5,3.0,1.5,3.0
256,500,0.0,9.0,0.018,0.5,2.5,4.0,2.0
257,500,0.0,15.5,0.031,2.5,4.5,1.5,7.0
258,500,0.0,5.0,0.01,1.5,0.5,2.0,1.0
259,500,0.0,12.5,0.025,1.0,2.5,4.0,5.0
260,500,0.0,10.0,0.02,4.5,3.5,1.5,0.5
261,500,0.0,5.0,0.01,0.5,3.0,1.0,0.5
262,500,0.0,5.5,0.011,2.5,1.0,1.5,0.5
263,500,0.0,6.5,0.013,1.5,2.0,0.5,2.5
264,500,0.0,10.0,0.02,1.5,1.0,6.0,1.5
265,500,0.0,4.5,0.009,0.5,0.5,2.5,1.0
266,500,0.0,8.5,0.017,4.0,1.5,2.5,0.5
267,500,0.0,13.0,0.026,2.5,0.5,8.0,2.0
268,500,0.0,6.0,0.012,1.5,0.5,2.5,1.5
269,500,0.0,7.0,0.014,3.0,2.5,1.0,0.5
270,500,0.0,4.5,0.009,2.0,2.0,0.5,0.0
271,500,0.0,8.0,0.016,2.5,3.0,0.5,2.0
272,500,0.0,12.5,0.025,3.5,1.0,5.5,2.5
273,500,0.0,9.5,0.019,3.0,2.5,2.5,1.5
274,500,0.0,8.0,0.016,1.0,0.5,2.0,4.5
275,500,0.0,9.0,0.018,1.0,6.5,0.5,1.0
276,500,0.0,10.5,0.021,2.0,3.5,4.5,0.5
277,500,0.0,7.0,0.014,1.5,2.5,2.5,0.5
278,500,0.0,9.5,0.019,1.5,1.5,4.5,2.0
279,500,0.0,3.0,0.006,1.5,0.5,0.5,0.5
280,500,0.0,7.0,0.014,1.0,3.0,2.5,0.5
281,500,0.0,9.5,0.019,4.0,1.0,1.5,3.0
282,500,0.0,14.0,0.028,1.5,6.0,3.5,3.0
283,500,0.0,9.0,0.018,1.0,0.5,4.5,3.0
284,500,0.0,6.5,0.013,0.5,2.5,3.0,0.5
285,500,0.0,4.5,0.009,1.0,2.5,0.5,0.5
286,500,0.0,7.0,0.014,2.0,0.5,0.5,4.0
287,500,0.0,7.0,0.014,2.0,0.5,2.5,2.0
288,500,0.0,5.0,0.01,1.5,0.5,2.0,1.0
289,500,0.0,6.5,0.013,0.5,2.5,0.5,3.0
290,500,0.0,16.5,0.033,3.5,3.5,4.0,5.5
291,500,0.0,7.5,0.015,2.5,2.0,1.5,1.5
292,500,0.0,11.0,0.022,1.5,3.5,3.5,2.5
293,500,0.0,8.5,0.017,1.5,1.5,0.5,5.0
294,500,0.0,10.5,0.021,1.0,4.0,4.0,1.5
295,500,0.0,6.5,0.013,2.5,0.5,0.5,3.0
296,500,0.0,9.5,0.019,2.5,3.5,2.5,1.0
297,500,0.0,13.5,0.027,2.5,3.0,6.5,1.5
298,500,0.0,7.0,0.014,1.5,3.5,0.5,1.5
299,500,0.0,10.0,0.02,2.0,2.5,3.0,2.5
300,500,0.0,13.0,0.026,1.5,3.5,2.0,6.0
301,500,0.0,6.5,0.013,2.0,1.5,2.5,0.5
302,500,0.0,10.0,0.02,1.5,4.0,0.5,4.0
303,500,0.0,9.5,0.019,2.0,5.0,0.5,2.0
304,500,0.0,5.5,0.011,2.0,1.5,1.5,0.5
305,500,0.0,10.5,0.021,6.0,2.0,1.0,1.5
306,500,0.0,8.5,0.017,3.5,1.0,2.5,1.5
307,500,0.0,8.5,0.017,0.5,4.0,3.0,1.0
308,500,0.0,6.5,0.013,3.0,1.0,1.5,1.0
309,500,0.0,4.5,0.009,0.5,1.0,0.5,2.5
310,500,0.0,5.0,0.01,1.0,2.0,1.5,0.5
311,500,0.0,8.0,0.016,1.0,0.5,3.0,3.5
312,500,0.0,6.0,0.012,1.5,0.5,2.0,2.0
313,500,0.0,11.0,0.022,2.5,4.5,3.0,1.0
314,500,0.0,6.5,0.013,2.5,2.0,1.5,0.5
315,500,0.0,12.0,0.024,3.5,2.0,2.5,4.0
316,500,0.0,15.5,0.031,5.5,1.0,0.5,8.5
317,500,0.0,6.5,0.013,3.5,1.0,0.5,1.5
318,500,0.0,9.0,0.018,1.0,2.5,4.0,1.5
319,500,0.0,11.0,0.022,3.5,6.0,1.0,0.5
320,500,0.0,9.0,0.018,3.0,2.5,2.0,1.5
321,500,0.0,12.5,0.025,4.5,2.0,2.5,3.5
322,500,0.0,10.5,0.021,0.5,3.5,4.5,2.0
323,500,0.0,9.0,0.018,4.5,0.5,0.5,3.5
324,500,0.0,10.0,0.02,2.0,3.0,1.5,3.5
325,500,0.0,8.5,0.017,1.0,2.5,2.0,3.0
326,500,0.0,9.0,0.018,1.5,2.5,4.0,1.0
327,500,0.0,9.5,0.019,2.5,2.5,4.0,0.5
328,500,0.0,11.0,0.022,0.5,6.5,3.5,0.5
329,500,0.0,4.5,0.009,2.0,1.0,1.0,0.5
330,500,0.0,10.0,0.02,4.5,2.0,1.0,2.5
331,500,0.0,5.0,0.01,2.0,0.5,1.5,1.0
332,500,0.0,10.0,0.02,1.5,3.0,2.5,3.0
333,500,0.0,8.0,0.016,3.0,2.0,1.5,1.5
334,500,0.0,10.5,0.021,3.0,2.0,2.0,3.5
335,500,0.0,10.5,0.021,2.5,1.0,6.5,0.5
336,500,0.0,6.5,0.013,1.0,2.0,2.5,1.0
337,500,0.0,5.0,0.01,1.0,0.5,2.0,1.5
338,500,0.0,12.0,0.024,2.5,4.5,3.0,2.0
339,500,0.0,7.5,0.015,1.5,0.5,5.0,0.5
340,500,0.0,8.5,0.017,1.0,3.0,3.0,1.5
